variant_id,category_id,rationale,structural_distance_to_category_medoid,nearest_other_category_id,nearest_other_category_structural_distance,profile_distance_to_category_medoid,nearest_other_category_profile_distance
V0187,timely_payment,The process involves an appeal to the judge followed by payment realization.,4.0,administrative_appeal_prefecture,2.0,0.005912135820835829,0.002785109682008624
V0188,timely_payment,The case is resolved directly through timely payment realization.,6.0,judicial_appeal_judge,2.0,0.01047436986118555,0.0006463925237767398
V0189,timely_payment,The process includes administrative steps and culminates in payment realization.,3.0,administrative_appeal_prefecture,1.0,0.38826775550842285,0.021817201748490334
V0190,timely_payment,The case involves administrative procedures and is ultimately resolved through payment realization.,2.0,administrative_appeal_prefecture,1.0,0.026032963767647743,0.007211240008473396
V0191,administrative_appeal_prefecture,The process follows the administrative appeal path to the Prefecture and receives the result.,2.0,judicial_appeal_judge,2.0,0.34958505630493164,0.001086155534721911
V0192,administrative_appeal_prefecture,The workflow consists entirely of administrative appeal steps directed to the Prefecture.,3.0,timely_payment,1.0,0.3384571373462677,0.010041721165180206
V0193,merged_closure,"Payment occurs prior to sending the fine, indicating merged or out-of-sequence tasks characteristic of merged closure.",4.0,timely_payment,2.0,0.4157086908817291,0.35513821244239807
V0194,merged_closure,"Payment is recorded midway before the administrative appeal steps, reflecting merged task execution.",4.0,administrative_appeal_prefecture,1.0,0.702747642993927,0.0011701901676133275
V0195,timely_payment,The case undergoes administrative appeal procedures before eventually concluding with payment realization.,3.0,administrative_appeal_prefecture,1.0,0.015089042484760284,0.0004111852904316038
V0196,merged_closure,"Payment occurs out of normal sequence before the fine is sent, fitting the merged closure category.",5.0,administrative_appeal_prefecture,1.0,0.3912632465362549,0.00334247131831944
V0197,timely_payment,The case involves administrative appeal steps and concludes via payment realization.,4.0,administrative_appeal_prefecture,2.0,0.35848262906074524,0.0004445431986823678
V0198,timely_payment,The case goes through both prefecture and judicial appeal paths before ultimately resolving via payment.,5.0,administrative_appeal_prefecture,1.0,0.028369314968585968,0.0017636589473113418
V0199,merged_closure,"The sequence contains overlapping tasks such as notification and appeal happening concurrently, reflecting merged resolution.",4.0,administrative_appeal_prefecture,1.0,0.3661174476146698,0.0018970329547300935
V0200,judicial_appeal_judge,The case progresses through administrative appeal steps and culminates in an appeal to the judge.,2.0,administrative_appeal_prefecture,1.0,0.37214863300323486,0.3333333432674408
V0201,judicial_appeal_judge,"The narrative includes both administrative appeal steps and an explicit Appeal to Judge, culminating in payment after judicial involvement.",3.0,administrative_appeal_prefecture,1.0,0.015288267284631729,0.006469771731644869
V0202,judicial_appeal_judge,"The process involves an appeal to the prefecture followed by an appeal to the judge, ending with the notification of the appeal result.",4.0,administrative_appeal_prefecture,1.0,0.35876837372779846,0.0002963865699712187
V0203,judicial_appeal_judge,Features an appeal to the prefecture's result followed by an appeal to the judge and eventual payment.,2.0,administrative_appeal_prefecture,1.0,0.015151207335293293,0.00633271224796772
V0204,judicial_appeal_judge,Includes an appeal to the judge interspersed with payment activities.,4.0,timely_payment,1.0,0.3377087116241455,0.0011031822068616748
V0205,judicial_appeal_judge,Directly involves an appeal to the judge after initial fine processing and payment.,3.0,timely_payment,1.0,0.3532731533050537,0.33371075987815857
V0206,judicial_appeal_judge,"Contains appeal actions to both the prefecture and the judge, culminating in receiving the prefecture's result.",4.0,administrative_appeal_prefecture,1.0,0.37905025482177734,0.00022634101333096623
V0207,administrative_appeal_prefecture,The process focuses on an administrative appeal to the Prefecture without any judicial appeal.,5.0,timely_payment,1.0,0.02597709931433201,0.0020309840328991413
V0208,administrative_appeal_prefecture,"Involves creating a fine and executing an administrative appeal to the Prefecture, leading to payment.",5.0,timely_payment,2.0,0.010051100514829159,0.0009340320248156786
V0209,judicial_appeal_judge,"Contains an appeal to the judge shortly after the fine notification, followed by repeated payments.",4.0,timely_payment,1.0,0.3795126676559448,0.013738270848989487
V0210,judicial_appeal_judge,Involves a complete sequence of prefecture appeal steps followed by an appeal to the judge.,4.0,administrative_appeal_prefecture,1.0,0.03842144086956978,0.008828097023069859
V0211,administrative_appeal_prefecture,"Includes sending an appeal to the Prefecture, receiving the result, and notifying the offender, without judicial appeal.",7.0,timely_payment,2.0,0.35066232085227966,0.002640906721353531
V0212,judicial_appeal_judge,Proceeds through the prefecture appeal steps and finishes with an appeal to the judge.,2.0,administrative_appeal_prefecture,1.0,0.36654841899871826,0.3339185416698456
V0213,administrative_appeal_prefecture,"Follows the administrative appeal path to the Prefecture, ending in credit collection after partial payments.",4.0,timely_payment,1.0,0.6987527012825012,0.0036818550433963537
V0214,judicial_appeal_judge,"Combines both administrative appeal to the Prefecture and an appeal to the judge, ending in credit collection.",3.0,administrative_appeal_prefecture,2.0,0.36106646060943604,0.0018079803558066487
V0215,judicial_appeal_judge,Involves multiple appeal steps including receiving results from the Prefecture and appealing to the judge.,2.0,administrative_appeal_prefecture,1.0,0.39444538950920105,0.00014372426085174084
V0216,judicial_appeal_judge,Includes an administrative appeal to the Prefecture followed by an appeal to the judge and final payment.,3.0,administrative_appeal_prefecture,1.0,0.0009178369655273855,0.003656423417851329
V0217,timely_payment,Proceeds directly from fine notification to payment realization without any appeal steps.,8.0,administrative_appeal_prefecture,1.0,0.037070903927087784,0.00040257369983009994
V0218,timely_payment,"Consists of fine issuance and repeated payments leading eventually to credit collection, omitting appeals.",9.0,administrative_appeal_prefecture,2.0,0.36687803268432617,0.006774586159735918
V0219,administrative_appeal_prefecture,Follows a standard administrative appeal to the Prefecture path with result notification.,2.0,judicial_appeal_judge,2.0,0.3839021921157837,0.03774479404091835
V0220,administrative_appeal_prefecture,Includes an appeal to the Prefecture along with fine payments.,4.0,timely_payment,1.0,0.37048113346099854,0.003636368550360203
V0221,administrative_appeal_prefecture,"Involves fine processing, administrative appeal to the Prefecture, and subsequent payment.",2.0,timely_payment,2.0,0.00845460407435894,0.00018271838780492544
V0222,judicial_appeal_judge,"Directly invokes an appeal to the judge early in the process, followed by payments.",7.0,timely_payment,1.0,0.38149797916412354,0.015723606571555138
V0223,administrative_appeal_prefecture,Follows the administrative appeal to the Prefecture pathway and concludes with payment.,4.0,timely_payment,1.0,0.008825450204312801,0.0021596821025013924
V0224,judicial_appeal_judge,Includes both prefecture appeal steps and an appeal to the judge before payment.,12.0,administrative_appeal_prefecture,2.0,0.3443470001220703,0.0023905152920633554
V0225,judicial_appeal_judge,Involves administrative appeal steps coupled with an appeal to the judge prior to payment.,7.0,timely_payment,3.0,0.3637043237686157,0.0020700593013316393
V0226,administrative_appeal_prefecture,"The narrative includes activities related to an appeal to the Prefecture (Insert Date Appeal to Prefecture, Send Appeal to Prefecture, Receive Result Appeal from Prefecture, Notify Result Appeal to Offender) followed by payment realization, realizing the administrative appeal to the Prefecture category.",3.0,judicial_appeal_judge,2.0,0.3463987410068512,0.001622671727091074
V0227,administrative_appeal_prefecture,"The narrative features steps for an appeal to the Prefecture combined with fine notification and final payment, realizing the administrative appeal to the Prefecture category.",3.0,timely_payment,1.0,0.016929207369685173,0.0006682809325866401
V0228,administrative_appeal_prefecture,"The process records an appeal to the Prefecture along with fine notification and repeated payments, aligning with the administrative appeal to the Prefecture category.",3.0,timely_payment,1.0,0.3334890902042389,0.0006463925237767398
V0229,administrative_appeal_prefecture,"The case involves an administrative appeal to the Prefecture, followed by processing the result and eventually sending for credit collection after a payment attempt, matching the administrative appeal to the Prefecture category.",3.0,judicial_appeal_judge,1.0,0.3789672553539276,0.012272811494767666
V0230,judicial_appeal_judge,"The process includes both an administrative appeal to the Prefecture and a subsequent appeal to the Judge, realizing the judicial appeal to the Judge category.",7.0,timely_payment,1.0,0.35023918747901917,0.00040257369983009994
V0231,judicial_appeal_judge,"The narrative contains an appeal to the Prefecture as well as an appeal to the Judge before culminating in payment, realizing the judicial appeal to the Judge category.",6.0,administrative_appeal_prefecture,1.0,0.046812284737825394,0.0006508347578346729
